2019-01-07T15:00:01-08:00,1546902001,1546902008,114
2019-01-07T15:30:00-08:00,1546903801,1546903807,133
2019-01-07T16:00:00-08:00,1546905601,1546905609,100
2019-01-07T16:30:01-08:00,1546907401,1546907408,114
2019-01-07T17:00:00-08:00,1546909200,1546909210,80
2019-01-07T17:30:00-08:00,1546911000,1546911010,80
2019-01-07T18:00:00-08:00,1546912801,1546912808,114
2019-01-07T18:30:00-08:00,1546914601,1546914613,67
2019-01-07T20:00:01-08:00,1546920001,1546920008,114
2019-01-07T20:30:00-08:00,1546921801,1546921821,40
2019-01-07T21:00:00-08:00,1546923600,1546923610,80
2019-01-07T21:30:00-08:00,1546925401,1546925420,42
2019-01-07T22:00:00-08:00,1546927201,1546927214,62
2019-01-07T22:30:01-08:00,1546929001,1546929013,67
2019-01-07T23:00:01-08:00,1546930801,1546930808,114
2019-01-07T23:30:00-08:00,1546932601,1546932612,73
2019-01-08T00:00:00-08:00,1546934401,1546934409,100
2019-01-08T00:30:01-08:00,1546936201,1546936212,73
2019-01-08T01:00:01-08:00,1546938002,1546938008,133
2019-01-08T01:30:01-08:00,1546939801,1546939808,114
2019-01-08T02:00:00-08:00,1546941600,1546941610,80
2019-01-08T02:30:01-08:00,1546943401,1546943411,80
2019-01-08T03:00:01-08:00,1546945201,1546945210,89
2019-01-08T03:30:01-08:00,1546947002,1546947009,114
2019-01-08T04:00:01-08:00,1546948801,1546948812,73
2019-01-08T04:30:01-08:00,1546950601,1546950612,73
2019-01-08T05:00:01-08:00,1546952401,1546952410,89
2019-01-08T05:30:00-08:00,1546954201,1546954210,89
2019-01-08T06:00:01-08:00,1546956001,1546956014,62
2019-01-08T06:30:00-08:00,1546957801,1546957808,114
2019-01-08T07:00:01-08:00,1546959601,1546959609,100
2019-01-08T07:30:01-08:00,1546961401,1546961408,114
2019-01-08T08:00:01-08:00,1546963201,1546963210,89
2019-01-08T08:30:01-08:00,1546965001,1546965011,80
2019-01-08T09:00:01-08:00,1546966802,1546966808,133
2019-01-08T09:30:00-08:00,1546968601,1546968610,89
2019-01-08T10:00:00-08:00,1546970401,1546970410,89
2019-01-08T10:30:00-08:00,1546972201,1546972210,89
